Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warimpex Finanz- und Beteiligungs AG (WBAG:WXF),WBAG:WXF,HARMAN Connected Services Corporation,"Subsidiary/Investment
                         ",Landlord,"Hotels, Resorts and Cruise Lines",Warimpex Finanz- und Beteiligungs AG (WBAG:WXF) - Form Doc,"Warimpex Finanz- und Beteiligungs AG operates as a real estate development and investment company in Austria, and Central and Eastern Europe. The company operates through Hotels, Investment Properties, and Development and Services segments. It develops and operates offices and hotel properties. The company was founded in 1959 and is headquartered in Vienna, Austria.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ways Electron Co.,Ltd. (SHSE:605218)",SHSE:605218,"Harman International Industries, Incorporated","Subsidiary/Investment
                         ",Supplier,Electronic Components,"Ways Electron Co.,Ltd. (SHSE:605218) - Form Doc","Ways Electron Co.,Ltd. engages in the research and development, design, manufacture, and sale of electronic components. It offers BL modules for auto application and consumer products, liquid crystal modules, touch screen products, hardware, rubber products, and IML products. The company formerly known as Kunshan Ways Electron Co.,Ltd and changed its name to Ways Electron Co.,Ltd. in June 2018. Ways Electron Co.,Ltd. was founded in 2003 and is based in Kunshan, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WildBrain Ltd. (TSX:WILD),TSX:WILD,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Movies and Entertainment,WildBrain Ltd. (TSX:WILD) 2023 Form Doc,"WildBrain Ltd. engages in the development, production, and distribution of films and television programs in Canada, the United States, the United Kingdom, and internationally. The company operates through three segments: Content and Licensing; Global Licensing; and Canadian Television Broadcasting. It focuses on children’s and family content, including animated series; provides content production and distribution services; and sells advertising ad-supported video-on-demand (AVOD) platforms. The company also licenses rights of new proprietary series or pre-sells shows that are in development to individual streaming services, broadcasters, and other media platforms; and manages copyrights; re-licenses rights of existing series in the library or packages of programs of its own proprietary titles, as well as third-party produced titles. In addition, it holds broadcast licenses for Family Channel, Family Jr., Télémagino, and WildBrain TV television channels; and operates as entertainment, sport, and brand licensing agency for the company’s own and operated brands. Further, the company licenses and offers library under the Peanuts, Strawberry Shortcake, Bob the Builder, Chip and Potato, Teletubbies, Yo Gabba Gabba!, Caillou, In the Night Garden, Mattel on Bob the Builder, Fireman Sam, Sonic Prime, Berry in the Big City, Carmen Sandiego, Little People, Slugterra, Polly Pocket, Cloudy with a Chance of Meatballs, Degrassi, and Inspector Gadget, as well as publishing, music rights, and live tours. Additionally, it offers its content for streaming services, major broadcasters, on-demand services, and home entertainment companies; and conventional and specialty terrestrial and cable/satellite television broadcasters, as well as for other media platforms and digital providers. The company was formerly known as DHX Media Ltd. and changed its name to WildBrain Ltd. in December 2019. WildBrain Ltd. was incorporated in 2004 and is headquartered in Toronto, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WiSA Technologies, Inc. (NasdaqCM:WISA)",NasdaqCM:WISA,"Harman International Industries, Incorporated","Subsidiary/Investment
                         ",Supplier,Semiconductors,"WiSA Technologies, Inc. (NasdaqCM:WISA) 2024 Form 10-K","WiSA Technologies, Inc. provides wireless sound technology for intelligent devices and home entertainment systems. Its technology delivers immersive audio experiences for high-definition content, including movies and video, music, sports, gaming/esports, and other. It serves consumer electronics companies, technology providers, retailers, and ecosystem partners. The company was formerly known as Summit Wireless Technologies, Inc. and changed its name to WiSA Technologies Inc. in March 2022. WiSA Technologies, Inc. was incorporated in 2010 and is headquartered in Beaverton, Oregon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WithSecure Oyj (HLSE:WITH),HLSE:WITH,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Systems Software,Key DevelopmentClient Announcements Sep-26-2014,"WithSecure Oyj operates in corporate security business worldwide. The company’s software and services include WithSecure Elements, a cloud-based cyber security platform that protects against malware, ransomware, advanced persistent threats, and others; WithSecure Elements Endpoint Protection, a cloud-native AI-powered endpoint protection solution; WithSecure Business Suite for organization’s cyber security challenges; WithSecure Elements Endpoint Detection and Response; WithSecure Elements Vulnerability Management, a cloud-based vulnerability scanner that covers network, assets, deep web, and compliance; and WithSecure Elements Collaboration Protection; and WithSecure Cloud Protection for Salesforce. It also provides consulting services, including security strategy and risk management, resilience development, and security assurance services; support services; managed services, such as countercept managed detection and response, attack surface management, and cloud security posture management services; security training services; USB armory, a smallest secure computer; Armory Drive, an encrypted storage solution; and customized cyber security products and hardware solutions. The company was formerly known as F-Secure Oyj and changed its name to WithSecure Oyj in March 2022. WithSecure Oyj was founded in 1988 and is headquartered in Helsinki, Finland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woori Bank (Acquired),-,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Creditor,Diversified Banks,"Samsung Electronics Co., Ltd. (KOSE:A005930) - Form Doc","As of October 30, 2014, Woori Bank was acquired by Woori Bank Co., Ltd. Woori Bank provides various banking products and services in South Korea and internationally. The company’s deposit products include periodical savings and deposit accounts, and personal and business MMDA accounts. Its loan portfolio comprises professional, mortgage, and apartment loans; corporate operating, facility, and policy loans; and credit cards. In addition, the company offers bancassurance products; securities, property, special asset, money market, and mixed-asset funds; and retirement pension products, such as time deposit, fund, and unit price/rate of return products, as well as foreign exchange, fund management, and Internet banking services. As of December 31, 2013, it operated through a network of 989 branches in South Korea, as well as 17 own branches, 44 branches under subsidiaries, and 3 offices internationally. Woori Bank was founded in 1899 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woori Financial Group Inc. (KOSE:A316140),KOSE:A316140,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Creditor,Diversified Banks,Woori Financial Group Inc. (KOSE:A316140) 2024 Form 20-F,"Woori Financial Group Inc., together with its subsidiaries, operates as a commercial bank that provides a range of financial services to individual, business, and institutional customers in Korea. It operates through Banking, Credit Card, Capital, Investment Banking, and Others segments. The company offers savings, demand, and installment deposits; time deposits, certificates of deposit, and repurchase instruments; and working capital, facilities, general purpose household, mortgage, and home equity loans. It also offers debit and credit cards, cash services, card loans, and related services; lease financing; and securities operation, sale of financial instruments, project financing, and other related solutions. In addition, the company provides credit purchase, cash advance, credit card loans, foreign exchange services and dealing, import and export-related services, offshore lending, syndicated loans and foreign currency securities investment, investment trust products, bancassurance, and private equity funds. Further, it is involved in the real estate, system software development and maintenance, financing, credit information, securities investment and trading, derivatives trading, asset securitization, investment and international banking, money transfer, and other service. Additionally, the company offers automated telephone, Internet, and mobile banking services; and trust management, trustee, and custodian service. Woori Financial Group Inc. was founded in 1899 and is headquartered in Seoul, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xavis Co., Ltd. (KOSDAQ:A254120)",KOSDAQ:A254120,Samsung India Electronics Pvt. Ltd.,"Subsidiary/Investment
                         ",Supplier,Electronic Equipment and Instruments,"Xavis Co., Ltd. (KOSDAQ:A254120) - Form ","Xavis Co., Ltd. provides X-ray scanners and automation machines in South Korea. The company offers X scan equipment for semiconductor, battery, SMT/ PCB, and diecasting sector; and Fscan equipment for food and pharm sector, as well as X-ray, machine vision, and factory automation equipment. It also engages in the development and production of automatic X-ray inspection equipment; development of inspection automation equipment and system using X-Ray in industrial manufacturing and processes to semiconductors, LEDs, PCBs, mobile phones, LCDs, batteries, and automobiles; and provision of solutions to CT and 3D, NANO, 2D automatic examination, and 3D automatic examination. In addition, the company develops vision and operation system s/w for factory automation equipment. The company was founded in 2002 and is based in Seongnam, South Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xinya Electronic Co., Ltd. (SHSE:605277)",SHSE:605277,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Electrical Components and Equipment,"Xinya Electronic Co., Ltd. (SHSE:605277) - Form ","Xinya Electronic Co., Ltd. manufactures and sells wires and cables in China and internationally. It offers UL electrical wiring, power cord, automotive wires, coaxial cable, flexible industrial cable, high speed transmission cable, and medical cable. The company’s products are used in the areas of household appliances, computers, intelligent office, industrial control equipment, automotive electronics, data servers, and new energy technology. Xinya Electronic Co., Ltd. was founded in 1987 and is headquartered in Yueqing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xperi Inc. (NYSE:XPER),NYSE:XPER,"Harman International Industries, Incorporated","Subsidiary/Investment
                         ",Licensor,Systems Software,Xperi Inc. (NYSE:XPER) 2024 Form 10-K,"Xperi Inc. operates as a consumer and entertainment technology company worldwide. It offers Pay-TV solutions, including UX solutions that allows service providers to customize elements of the interactive program guide for their customers and to upgrade the programming features and services; IPTV, a cloud-based solution that supports various services and applications, such as TV programming, broadband OTT video content, digital music, photos, and other media experiences; managed IPTV service; video metadata and services; managed IPTV Service, a customizable, cloud-enabled, and end-to-end streaming video solution that enables operators to quickly launch a branded, fully compliant, full-featured Pay-TV service; metadata libraries comprising television, sports, movies, digital-first, celebrities, books, and video games; personalized content discovery, natural language voice, and insights; and TiVo DVR subscriptions, as well as technical support service. It also provides consumer electronics solutions, such as home and mobile audio solutions, and silicon and software solutions for edge inference; connected car solutions, including HD Radio and DTS AutoStage; and Media Platform that provides Vewd middleware solutions, TiVo OS, TiVo Stream 4K, connected TVs, and connected cars that leverage the TiVo OS, as well as advertising solutions. The company was incorporated in 2019 and is headquartered in San Jose, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xperi Inc. (NYSE:XPER),NYSE:XPER,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Licensor,Systems Software,Xperi Inc. (NYSE:XPER) 2024 Form 10-K,"Xperi Inc. operates as a consumer and entertainment technology company worldwide. It offers Pay-TV solutions, including UX solutions that allows service providers to customize elements of the interactive program guide for their customers and to upgrade the programming features and services; IPTV, a cloud-based solution that supports various services and applications, such as TV programming, broadband OTT video content, digital music, photos, and other media experiences; managed IPTV service; video metadata and services; managed IPTV Service, a customizable, cloud-enabled, and end-to-end streaming video solution that enables operators to quickly launch a branded, fully compliant, full-featured Pay-TV service; metadata libraries comprising television, sports, movies, digital-first, celebrities, books, and video games; personalized content discovery, natural language voice, and insights; and TiVo DVR subscriptions, as well as technical support service. It also provides consumer electronics solutions, such as home and mobile audio solutions, and silicon and software solutions for edge inference; connected car solutions, including HD Radio and DTS AutoStage; and Media Platform that provides Vewd middleware solutions, TiVo OS, TiVo Stream 4K, connected TVs, and connected cars that leverage the TiVo OS, as well as advertising solutions. The company was incorporated in 2019 and is headquartered in San Jose, California.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yongmao Holdings Limited (SGX:BKX),SGX:BKX,"Samsung Electronics Co., Ltd. (KOSE:A005930)","Self
                         ",Supplier,Construction Machinery and Heavy Transportation Equipment,Yongmao Holdings Limited (SGX:BKX) 2018 Form Doc,"Yongmao Holdings Limited, an investment holding company, designs, develops, manufactures, sells, rents, and services construction machineries, tower cranes, and related components and accessories. The company offers Topless STT, ST, Luffing STL, and Derrick Q series tower cranes with lifting capacities in the range of 80 to 4,000 tonne meters under the Yongmao brand. It also maintains, installs, erects, and dismantles tower cranes. Yongmao Holdings Limited primarily serves construction sites, infrastructure projects, and shipbuilding industry; and construction equipment distributors and equipment rental companies. The company operates in the People’s Republic of China, Hong Kong, Macau, Europe, Singapore, other Asian countries, the Middle East, the United States, and internationally. Yongmao Holdings Limited was founded in 1992 and is based in Singapore. The company is a subsidiary of Sun & Tian Investment Pte. Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
