Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spark New Zealand Limited (NZSE:SPK),NZSE:SPK,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Integrated Telecommunication Services,"Spark New Zealand Limited (NZSE:SPK) Fri, Form Doc","Spark New Zealand Limited, together with its subsidiaries, provides telecommunications and digital services in New Zealand. The company offers telecommunications, information technology, media, and other digital products and services, including mobile services; IT products; broadband, IT, voice, and procurement and partner services; and high-tech and data centres. It also provides IT infrastructure, business cloud, business and outsourced telecommunications, software, data analytics, data center, and international wholesale telecommunications services. In addition, the company offers group insurance products; and retails telecommunications products and services. It serves individuals, households, small businesses, not-for-profit organization, government, and large enterprises. The company was formerly known as Telecom Corporation of New Zealand Limited and changed its name to Spark New Zealand Limited in August 2014. Spark New Zealand Limited was incorporated in 1987 and is headquartered in Auckland, New Zealand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPS Commerce, Inc. (NasdaqGS:SPSC)",NasdaqGS:SPSC,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,"SPS Commerce, Inc. (NasdaqGS:SPSC) 2024 Form 10-K","SPS Commerce, Inc. provides cloud-based supply chain management solutions in the United States and internationally. It offers solutions through the SPS Commerce, a cloud-based platform that enhances the way retailers, grocers, suppliers, distributors, and logistics firms manage and fulfill omnichannel orders, optimize sell-through performance, and automate new trading relationships. The company also provides Fulfillment, an electronic data interchange solution that scales as a business grows, where companies use a single system to manage orders and logistics from various sales channels, including wholesale, eCommerce, and marketplaces; and Analytics product that enables organizations to enhance visibility into how products are selling through a single connection across various sales channels, including wholesale, eCommerce, and marketplaces, as well as enhances access and usage of sales and inventory data through a combination of analytics applications, network of connections, and industry-leading expertise. In addition, it offers various complimentary products, such as assortment product, which simplifies the communication of robust, accurate item data by automatically translating item attributes, and hierarchies; and community product that allows organizations to accelerate digitization of their supply chain and improve collaboration with suppliers through change management and onboarding programs. The company was formerly known as St. Paul Software, Inc. and changed its name to SPS Commerce, Inc. in May 2001. SPS Commerce, Inc. was incorporated in 1987 and is headquartered in Minneapolis, Minnesota.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stantec Inc. (TSX:STN),TSX:STN,Microsoft Azure Inc.,"Subsidiary/Investment
                         ",Supplier,Construction and Engineering,Key DevelopmentClient Announcements Dec-14-2022,"Stantec Inc. provides professional services in the areas of infrastructure and facilities to the public and private sectors in Canada, the United States, and internationally. It offers evaluation, planning, and designing infrastructure solutions; solutions for sustainable water resources, planning, management, and infrastructure; environmental services; integrated architecture, engineering, interior design, and planning solutions for buildings; and energy and resources solutions. The company also provides consulting services in engineering, architecture, interior design, landscape architecture, surveying, environmental sciences, project management, and project economics. In addition, it offers planning and design services to clients in residential, logistics, retail, infrastructure, energy, higher education, and urban regeneration sectors; architectural and interior design, and planning services in the science and technology, commercial workplace, higher education, residential, and hospitality markets. Further, the company provides transportation advisory, transport engineering, and technical design; project delivery consultancy services for mining, resources, and industrial infrastructure projects; paleontological and archaeological services for the rail, transportation, water, and power and energy sectors; and environmental and cultural resource compliance services. Additionally, it offers consulting services in sustainable building design, energy infrastructure upgrades, sustainable district heating network, and e-mobility; and planning, design, construction administration, commissioning, maintenance, decommissioning, and remediation services. The company was formerly known as Stanley Technology Group Inc. and changed its name to Stantec Inc. in October 1998. Stantec Inc. was founded in 1954 and is headquartered in Edmonton, Canada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbreeze AB (publ) (OM:STAR B),OM:STAR B,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Interactive Home Entertainment,Starbreeze AB (publ) (OM:STAR B) - Form Doc,"Starbreeze AB (publ) develops, creates, publishes, and distributes PC and console games in Europe and North America. The company operates through Game Sales, 3rd Party Publishing, Licenses, and Other segments. It offers its games under the PAYDAY brand. Starbreeze AB (publ) was incorporated in 1998 and is headquartered in Stockholm, Sweden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stream Hatchet S.L.,-,"Activision Publishing, Inc.","Subsidiary/Investment
                         ",Supplier,Application Software,"Engine Gaming and Media, Inc. 2022 Form Doc","Stream Hatchet S.L. provides statistics and analytics for users to know the insights and keep track of their streaming on twitch a game streaming scene. It offers a set of widgets that show users with real-time analytics of their stream; performs a comparison between their sessions, and generates a report that gives users with the insights to improve their streaming; and stores their past sessions for the review. The company also provides business intelligence products tailored to the needs of companies around the eSports and the Livestream scene. Stream Hatchet S.L. was incorporated in 2016 and is based in Valencia, Spain. As of May 4, 2017, Stream Hatchet S.L. operates as a subsidiary of GameSquare Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stream Hatchet S.L.,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Application Software,"Engine Gaming and Media, Inc. 2022 Form Doc","Stream Hatchet S.L. provides statistics and analytics for users to know the insights and keep track of their streaming on twitch a game streaming scene. It offers a set of widgets that show users with real-time analytics of their stream; performs a comparison between their sessions, and generates a report that gives users with the insights to improve their streaming; and stores their past sessions for the review. The company also provides business intelligence products tailored to the needs of companies around the eSports and the Livestream scene. Stream Hatchet S.L. was incorporated in 2016 and is based in Valencia, Spain. As of May 4, 2017, Stream Hatchet S.L. operates as a subsidiary of GameSquare Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Digital Ltd.,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Interactive Home Entertainment,Sumo Group Limited - Form Doc,"Sumo Digital Ltd. operates as a game development company in the United Kingdom. It develops games for various gaming platforms, as well as mobiles and tablets. The company was founded in 2003 and is based in Sheffield, the United Kingdom. Sumo Digital Ltd. operates as a subsidiary of Sumo Digital Entertainment Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Group Limited,-,"Activision Publishing, Inc.","Subsidiary/Investment
                         ",Supplier,Interactive Home Entertainment,Sumo Group Limited - Form Doc,"Sumo Group Limited, together with its subsidiaries, provides end-to-end creative development and co-development services to the video games and entertainment industries in the United Kingdom and rest of Europe, the United States, India, and Canada. It offers visual concept design, pre-production, development, user-interface design, and post-release support services. The company develops games across a range of console platforms, PC, handheld, and mobile devices. It also provides financing services. Sumo Group Limited was founded in 2003 and is based in Sheffield, the United Kingdom. Sumo Group Limited operates as a subsidiary of Sixjoy Hong Kong Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Group Limited,-,Bethesda Softworks LLC,"Subsidiary/Investment
                         ",Supplier,Interactive Home Entertainment,Sumo Group Limited - Form Doc,"Sumo Group Limited, together with its subsidiaries, provides end-to-end creative development and co-development services to the video games and entertainment industries in the United Kingdom and rest of Europe, the United States, India, and Canada. It offers visual concept design, pre-production, development, user-interface design, and post-release support services. The company develops games across a range of console platforms, PC, handheld, and mobile devices. It also provides financing services. Sumo Group Limited was founded in 2003 and is based in Sheffield, the United Kingdom. Sumo Group Limited operates as a subsidiary of Sixjoy Hong Kong Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Group Limited,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Interactive Home Entertainment,Sumo Group Limited - Form Doc,"Sumo Group Limited, together with its subsidiaries, provides end-to-end creative development and co-development services to the video games and entertainment industries in the United Kingdom and rest of Europe, the United States, India, and Canada. It offers visual concept design, pre-production, development, user-interface design, and post-release support services. The company develops games across a range of console platforms, PC, handheld, and mobile devices. It also provides financing services. Sumo Group Limited was founded in 2003 and is based in Sheffield, the United Kingdom. Sumo Group Limited operates as a subsidiary of Sixjoy Hong Kong Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Group Limited,-,Microsoft Studios,"Subsidiary/Investment
                         ",Supplier,Interactive Home Entertainment,Sumo Group Limited - Form Doc,"Sumo Group Limited, together with its subsidiaries, provides end-to-end creative development and co-development services to the video games and entertainment industries in the United Kingdom and rest of Europe, the United States, India, and Canada. It offers visual concept design, pre-production, development, user-interface design, and post-release support services. The company develops games across a range of console platforms, PC, handheld, and mobile devices. It also provides financing services. Sumo Group Limited was founded in 2003 and is based in Sheffield, the United Kingdom. Sumo Group Limited operates as a subsidiary of Sixjoy Hong Kong Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Group Limited,-,ZeniMax Online Studios LLC,"Subsidiary/Investment
                         ",Supplier,Interactive Home Entertainment,Sumo Group Limited - Form Doc,"Sumo Group Limited, together with its subsidiaries, provides end-to-end creative development and co-development services to the video games and entertainment industries in the United Kingdom and rest of Europe, the United States, India, and Canada. It offers visual concept design, pre-production, development, user-interface design, and post-release support services. The company develops games across a range of console platforms, PC, handheld, and mobile devices. It also provides financing services. Sumo Group Limited was founded in 2003 and is based in Sheffield, the United Kingdom. Sumo Group Limited operates as a subsidiary of Sixjoy Hong Kong Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
